,ROBO_ID,OCCURRENCE,CODE,CONTENT,CLASS
4150,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C25600 00000004),1.0
4152,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C2E300 00000004),1.0
4154,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C21500 00000004),1.0
4156,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C26600 00000004),1.0
4158,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C26400 00000004),1.0
4160,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C2D100 00000004),1.0
4162,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C2EB00 00000004),1.0
4164,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C29D00 00000004),1.0
4168,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C22A00 00000004),1.0
4170,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16425B00 00000004),1.0
4172,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C2A700 00000004),1.0
4174,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C21100 00000004),1.0
4176,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C29600 00000004),1.0
4178,111,19.06.2022,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C27E00 00000004),1.0
11109,261,12.12.2021,E9466,[Cubic-S(1)] Coincidence error of fixed safety input(override) state.(code 16C20D00 00000004),1.0
10504,257,2.07.2020,E1341,[MC1]Regenerative resistor overheat.(Servo board1),1.0
10505,257,2.07.2020,E1314,[MC1]Thyristor overheat.(Servo board1),1.0
13538,328,4.08.2020,E1104,Robot monitoring unit over current.,1.0
13540,328,5.08.2020,E1104,Robot monitoring unit over current.,1.0
13779,333,3.08.2020,E1104,Robot monitoring unit over current.,1.0
564,8,30.10.2021,E0065,Over travel limit switch activated.,1.0
599,8,18.03.2022,E0065,Over travel limit switch activated.,1.0
634,8,30.10.2022,E0065,Over travel limit switch activated.,1.0
852,14,19.07.2020,E0065,Over travel limit switch activated.,1.0
860,14,7.03.2021,E0065,Over travel limit switch activated.,1.0
892,14,15.07.2021,E0065,Over travel limit switch activated.,1.0
955,19,31.08.2021,E0065,Over travel limit switch activated.,1.0
975,19,27.02.2022,E0065,Over travel limit switch activated.,1.0
2147,37,27.03.2022,E0065,Over travel limit switch activated,1.0
2148,37,27.03.2022,E0065,????????LS???????,1.0
2986,58,7.07.2022,E0065,Over travel limit switch activated,1.0
2987,58,7.07.2022,E0065,????????LS???????,1.0
3692,86,26.06.2022,E0065,Over travel limit switch activated,1.0
3693,86,26.06.2022,E0065,????????LS???????,1.0
4422,114,21.03.2021,E0065,Over travel limit switch activated.,1.0
4450,114,11.04.2021,E0065,Over travel limit switch activated.,1.0
4454,114,1.05.2021,E0065,Over travel limit switch activated.,1.0
4457,114,9.08.2021,E0065,Over travel limit switch activated.,1.0
4468,114,6.03.2022,E0065,Over travel limit switch activated.,1.0
4471,114,8.03.2022,E0065,Over travel limit switch activated.,1.0
10110,220,2.01.2022,E0065,Over travel limit switch activated.,1.0
10150,221,3.08.2021,E0065,Over travel limit switch activated,1.0
11441,270,26.06.2022,E0065,Over travel limit switch activated,1.0
11442,270,26.06.2022,E0065,????????LS???????,1.0
11590,279,10.08.2020,E0065,Over travel limit switch activated,1.0
11592,279,1.05.2021,E0065,Over travel limit switch activated,1.0
11603,279,20.02.2022,E0065,Over travel limit switch activated,1.0
11726,286,9.05.2021,E0065,Over travel limit switch activated,1.0
11728,286,8.03.2022,E0065,Over travel limit switch activated,1.0
13501,326,10.08.2020,E0065,Over travel limit switch activated,1.0
13503,326,9.05.2021,E0065,Over travel limit switch activated,1.0
13504,326,8.03.2022,E0065,Over travel limit switch activated,1.0
954,17,31.07.2022,E0038,Over load [JT8Axis],1.0
2075,37,20.05.2021,E0038,Over load [J21Axis],1.0
2076,37,20.05.2021,E0038,??? [J21?],1.0
2216,41,14.09.2020,E0038,Over load [JT4Axis],1.0
2217,41,14.09.2020,E0038,??? [JT4?],1.0
2304,43,6.07.2022,E0038,Over load [JT4Axis],1.0
3525,67,6.02.2022,E0038,Over load [JT7Axis],1.0
3777,95,4.08.2021,E0038,Over load [JT5Axis],1.0
4485,116,16.01.2022,E0038,Over load [JT8Axis],1.0
6342,152,29.04.2021,E0038,Over load [JT6Axis],1.0
12397,295,13.07.2022,E0038,Over load [JT6Axis],1.0
12837,308,31.05.2022,E0038,Over load [JT6Axis],1.0
12890,311,7.05.2022,E0038,Over load [JT6Axis],1.0
12891,311,9.05.2022,E0038,Over load [JT6Axis],1.0
12893,311,2.06.2022,E0038,Over load [JT2Axis],1.0
12946,312,11.07.2022,E0038,Over load [JT1Axis],1.0
12947,312,12.07.2022,E0038,Over load [JT1Axis],1.0
13036,314,18.05.2022,E0038,Over load [JT6Axis],1.0
13051,314,21.05.2022,E0038,Over load [JT4Axis],1.0
13059,314,11.07.2022,E0038,Over load [JT6Axis],1.0
13647,330,5.08.2020,E0038,Over load [JT5Axis],1.0
13858,338,16.04.2022,E0038,Over load [JT8Axis],1.0
13860,338,11.05.2022,E0038,Over load [JT8Axis],1.0
13861,338,31.07.2022,E0038,Over load [JT8Axis],1.0
13862,339,14.06.2022,E0038,Over load [JT8Axis],1.0
14071,343,17.04.2022,E0038,Over load [JT8Axis],1.0
2292,43,4.07.2022,E0032,Over current [JT7Axis],1.0
2307,43,6.07.2022,E0032,Over current [JT7Axis],1.0
3825,101,5.02.2022,E0032,Over current [JT8Axis],1.0
3826,101,11.02.2022,E0032,Over current [JT8Axis],1.0
3827,101,2.03.2022,E0032,Over current [JT8Axis],1.0
4486,116,16.01.2022,E0032,Over current [JT2Axis],1.0
4526,122,17.02.2022,E0032,Over current [JT8Axis],1.0
13558,329,8.11.2021,E0032,Over current [JT8Axis],1.0
14341,364,5.10.2021,E0032,Over current [JT8Axis],1.0
12804,307,14.02.2022,E0039,Over rotation [JT7Axis],1.0
94,1,15.06.2022,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
95,1,15.06.2022,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
119,1,22.07.2022,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
177,2,23.12.2021,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
463,4,24.09.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
464,4,24.09.2021,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
467,4,16.12.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
468,4,16.12.2021,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
469,4,29.12.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
470,4,29.12.2021,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
511,4,15.06.2022,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
512,4,15.06.2022,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
1346,25,12.11.2021,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
3564,71,24.04.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
6762,157,3.12.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
7412,169,9.12.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 11),2.0
8862,186,28.10.2020,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
9114,188,10.10.2021,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
9376,189,11.02.2022,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
9377,189,11.02.2022,E1335,??????OFF?????(??????1)(MC1)(???3F),2.0
10177,224,1.10.2020,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
10959,259,13.10.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
11011,261,25.11.2020,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
11972,293,25.10.2021,E1335,Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F),2.0
375,4,3.09.2021,E1337,[MC1]Brake power is abnormal.(Servo board1),2.0
377,4,3.09.2021,E1337,[MC1]?????????(??????1),2.0
134,2,4.01.2021,E1549,[MC1]????????P-N??????????????(??????1),2.0
495,4,28.03.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
496,4,28.03.2022,E1549,[MC1]????????P-N??????????????(??????1),2.0
4706,125,11.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4721,125,29.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4752,126,1.04.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4756,126,10.04.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4766,126,6.05.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4831,126,11.06.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4848,126,6.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4851,126,16.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4892,126,5.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4907,126,25.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4912,126,28.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4918,126,2.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4921,126,8.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4926,126,10.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4933,126,14.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4943,126,8.01.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4955,126,13.01.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4965,126,19.01.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4970,126,21.01.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4977,126,24.01.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4987,126,13.02.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
4993,126,15.02.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5029,126,18.03.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5033,126,23.03.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5044,126,5.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5049,126,11.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5075,126,4.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5103,126,26.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5141,126,22.07.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5400,132,17.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5425,132,25.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
5451,132,22.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6032,138,9.07.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6095,138,21.05.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6119,138,8.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6181,140,16.09.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6203,140,31.12.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6612,157,3.12.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6646,157,5.03.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6713,157,14.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6746,157,14.09.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6780,157,21.01.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6800,157,1.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6815,157,30.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6832,157,2.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6834,157,3.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6901,163,27.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6939,163,18.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6940,163,29.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6975,164,26.11.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
6981,164,23.12.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7019,164,16.03.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7073,164,17.05.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7080,164,8.06.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7095,164,10.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7103,164,26.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7106,164,18.08.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7123,164,12.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7126,164,13.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7134,164,15.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7202,164,13.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7210,164,19.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7217,164,21.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7238,164,9.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7240,164,25.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7304,164,12.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7371,169,27.03.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7395,169,14.08.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7406,169,11.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7420,169,3.02.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
7443,169,25.07.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
8068,177,20.11.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
8082,177,28.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
8857,186,22.09.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
8955,186,25.03.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
9030,188,18.12.2020,E1549,[MC1]????????P-N??????????????(??????1),2.0
10257,253,30.06.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
10349,253,25.05.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
10455,254,6.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11248,264,21.09.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11259,264,29.09.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11282,264,7.06.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11908,293,26.08.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11957,293,12.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11983,293,19.02.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11984,293,23.02.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
11997,293,6.05.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12088,294,14.12.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12097,294,11.01.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12174,294,2.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12177,294,14.07.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12226,294,11.10.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12262,294,30.12.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12305,294,27.04.2022,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12491,300,9.07.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12506,300,16.10.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12508,300,18.11.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12509,300,20.11.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12512,300,8.12.2020,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
12520,300,11.03.2021,E1549,[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1),2.0
745,10,21.06.2021,E5007,Servo weld gun not connected or wrong gun connected.,2.0
1029,23,25.11.2020,E0898,Servo command stop [JT2Axis],2.0
1032,23,3.05.2021,E0898,Servo command stop [JT2Axis],2.0
1033,23,1.07.2021,E0898,Servo command stop [JT2Axis],2.0
1879,33,8.07.2021,E0898,Servo command stop [JT2Axis],2.0
1880,33,9.07.2021,E0898,Servo command stop [JT2Axis],2.0
1881,33,10.07.2021,E0898,Servo command stop [JT2Axis],2.0
1882,33,16.07.2021,E0898,Servo command stop [JT2Axis],2.0
1884,33,28.07.2021,E0898,Servo command stop [JT2Axis],2.0
1887,33,17.08.2021,E0898,Servo command stop [JT2Axis],2.0
1888,33,18.08.2021,E0898,Servo command stop [JT2Axis],2.0
1890,33,6.09.2021,E0898,Servo command stop [JT2Axis],2.0
1891,33,8.09.2021,E0898,Servo command stop [JT2Axis],2.0
1893,33,9.09.2021,E0898,Servo command stop [JT2Axis],2.0
1894,33,14.09.2021,E0898,Servo command stop [JT2Axis],2.0
1895,33,27.09.2021,E0898,Servo command stop [JT2Axis],2.0
1896,33,29.09.2021,E0898,Servo command stop [JT2Axis],2.0
1897,33,2.10.2021,E0898,Servo command stop [JT2Axis],2.0
1898,33,9.10.2021,E0898,Servo command stop [JT2Axis],2.0
1899,33,19.10.2021,E0898,Servo command stop [JT2Axis],2.0
1901,33,22.10.2021,E0898,Servo command stop [JT2Axis],2.0
1902,33,26.10.2021,E0898,Servo command stop [JT2Axis],2.0
1903,33,28.10.2021,E0898,Servo command stop [JT2Axis],2.0
1904,33,2.11.2021,E0898,Servo command stop [JT2Axis],2.0
1905,33,5.11.2021,E0898,Servo command stop [JT2Axis],2.0
1906,33,8.11.2021,E0898,Servo command stop [JT2Axis],2.0
1907,33,10.11.2021,E0898,Servo command stop [JT2Axis],2.0
1909,33,12.11.2021,E0898,Servo command stop [JT2Axis],2.0
1910,33,19.11.2021,E0898,Servo command stop [JT2Axis],2.0
1911,33,20.11.2021,E0898,Servo command stop [JT2Axis],2.0
1912,33,22.11.2021,E0898,Servo command stop [JT2Axis],2.0
1913,33,23.11.2021,E0898,Servo command stop [JT2Axis],2.0
1914,33,25.11.2021,E0898,Servo command stop [JT2Axis],2.0
1915,33,11.03.2022,E0898,Servo command stop [JT2Axis],2.0
1916,33,11.03.2022,E0898,???????? [JT2?],2.0
1917,33,18.03.2022,E0898,Servo command stop [JT2Axis],2.0
1918,33,18.03.2022,E0898,???????? [JT2?],2.0
1919,33,19.03.2022,E0898,Servo command stop [JT2Axis],2.0
1920,33,19.03.2022,E0898,???????? [JT2?],2.0
1921,33,21.03.2022,E0898,Servo command stop [JT2Axis],2.0
1922,33,21.03.2022,E0898,???????? [JT2?],2.0
1923,33,22.03.2022,E0898,Servo command stop [JT2Axis],2.0
1924,33,22.03.2022,E0898,???????? [JT2?],2.0
1925,33,26.05.2022,E0898,Servo command stop [JT2Axis],2.0
1926,33,26.05.2022,E0898,???????? [JT2?],2.0
1927,33,28.05.2022,E0898,Servo command stop [JT2Axis],2.0
1928,33,28.05.2022,E0898,???????? [JT2?],2.0
1929,33,10.06.2022,E0898,Servo command stop [JT2Axis],2.0
1930,33,10.06.2022,E0898,???????? [JT2?],2.0
1931,33,20.07.2022,E0898,???????? [JT2?],2.0
1932,33,20.07.2022,E0898,Servo command stop [JT2Axis],2.0
1933,33,22.07.2022,E0898,???????? [JT2?],2.0
1934,33,22.07.2022,E0898,Servo command stop [JT2Axis],2.0
1941,34,30.06.2021,E0898,Servo command stop [JT2Axis],2.0
1942,34,2.07.2021,E0898,Servo command stop [JT2Axis],2.0
1944,34,13.09.2021,E0898,Servo command stop [JT2Axis],2.0
1945,34,16.09.2021,E0898,Servo command stop [JT2Axis],2.0
1946,34,27.09.2021,E0898,Servo command stop [JT2Axis],2.0
1948,34,2.10.2021,E0898,Servo command stop [JT2Axis],2.0
1949,34,13.10.2021,E0898,Servo command stop [JT2Axis],2.0
1950,34,2.11.2021,E0898,Servo command stop [JT2Axis],2.0
1951,34,4.11.2021,E0898,Servo command stop [JT2Axis],2.0
1952,34,8.11.2021,E0898,Servo command stop [JT2Axis],2.0
1953,34,9.11.2021,E0898,Servo command stop [JT2Axis],2.0
1954,34,12.11.2021,E0898,Servo command stop [JT2Axis],2.0
1956,34,20.11.2021,E0898,Servo command stop [JT2Axis],2.0
1957,34,22.11.2021,E0898,Servo command stop [JT2Axis],2.0
1958,34,25.11.2021,E0898,Servo command stop [JT2Axis],2.0
1959,34,29.11.2021,E0898,Servo command stop [JT2Axis],2.0
1960,34,1.12.2021,E0898,Servo command stop [JT2Axis],2.0
1961,34,2.12.2021,E0898,Servo command stop [JT2Axis],2.0
1963,34,11.12.2021,E0898,Servo command stop [JT2Axis],2.0
1968,34,28.12.2021,E0898,Servo command stop [JT2Axis],2.0
1969,34,6.01.2022,E0898,Servo command stop [JT2Axis],2.0
1970,34,19.01.2022,E0898,Servo command stop [JT2Axis],2.0
1971,34,3.02.2022,E0898,Servo command stop [JT2Axis],2.0
1972,34,10.02.2022,E0898,Servo command stop [JT2Axis],2.0
1973,34,26.02.2022,E0898,Servo command stop [JT2Axis],2.0
1974,34,1.03.2022,E0898,Servo command stop [JT2Axis],2.0
1975,34,2.03.2022,E0898,Servo command stop [JT2Axis],2.0
1976,34,4.03.2022,E0898,Servo command stop [JT2Axis],2.0
1977,34,2.04.2022,E0898,Servo command stop [JT2Axis],2.0
1978,34,12.04.2022,E0898,Servo command stop [JT2Axis],2.0
1979,34,18.04.2022,E0898,Servo command stop [JT2Axis],2.0
1980,34,6.05.2022,E0898,Servo command stop [JT2Axis],2.0
1981,34,7.05.2022,E0898,Servo command stop [JT2Axis],2.0
1982,34,14.05.2022,E0898,Servo command stop [JT2Axis],2.0
1983,34,16.05.2022,E0898,Servo command stop [JT2Axis],2.0
